ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,FraudResult,Date,Hour,Minute,Second,Day,Marge_Brute,Taux_de_rentabilité
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,13,51,2,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,14,4,56,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,3400.0,3400,2,0,2018-11-17,14,5,58,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,14,10,4,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1300.0,1300,2,0,2018-11-17,14,10,11,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,46000.0,49380,2,0,2018-11-17,14,16,9,17,-3380.0,-6.844876468205752
ProductId_15,financial_services,ChannelId_3,49000.0,49000,2,0,2018-11-17,14,20,10,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,46000.0,49380,2,0,2018-11-17,14,21,57,17,-3380.0,-6.844876468205752
ProductId_21,utility_bill,ChannelId_3,45500.0,48865,2,0,2018-11-17,14,23,12,17,-3365.0,-6.8863194515501895
ProductId_3,airtime,ChannelId_3,4000.0,4000,2,0,2018-11-17,14,25,15,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,7000.0,7000,2,0,2018-11-17,14,26,52,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,14,28,39,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,14,29,52,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,10000.0,11200,2,0,2018-11-17,14,30,2,17,-1200.0,-10.714285714285714
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,14,31,51,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,14,32,29,17,0.0,0.0
ProductId_13,utility_bill,ChannelId_3,5000.0,5750,2,0,2018-11-17,14,34,38,17,-750.0,-13.043478260869565
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,14,35,6,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,14,37,4,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,14,37,33,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,14,38,18,17,0.0,0.0
ProductId_3,airtime,ChannelId_1,1000.0,1000,2,0,2018-11-17,14,39,40,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,0,2018-11-17,14,39,58,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,4,0,2018-11-17,14,40,9,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,14,43,46,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,14,46,53,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,600.0,600,2,0,2018-11-17,14,47,6,17,0.0,0.0
ProductId_10,airtime,ChannelId_1,3100.0,3100,2,0,2018-11-17,14,50,37,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,14,54,59,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,14,55,55,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,15,0,57,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,3000.0,3000,4,0,2018-11-17,15,4,47,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,6,20,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,15,8,18,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,8,34,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,11,51,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,15,15,29,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,5000.0,5750,2,0,2018-11-17,15,19,28,17,-750.0,-13.043478260869565
ProductId_21,utility_bill,ChannelId_3,5000.0,5750,2,0,2018-11-17,15,27,6,17,-750.0,-13.043478260869565
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,28,53,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,15,31,33,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2500.0,2500,2,0,2018-11-17,15,37,46,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,15,39,36,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,42,52,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,43,38,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,15,45,6,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,46,40,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,15,47,37,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2500.0,2500,2,0,2018-11-17,15,48,38,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,15,49,33,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,15,49,48,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,15,49,56,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,15,52,18,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,52,39,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,55,49,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,15,57,13,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,16,2,1,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,16,4,37,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,4000.0,4000,2,0,2018-11-17,16,6,57,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,8000.0,8000,2,0,2018-11-17,16,7,4,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,16,7,4,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,16,10,2,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,3000.0,3690,2,0,2018-11-17,16,10,11,17,-690.0,-18.69918699186992
ProductId_10,airtime,ChannelId_3,900.0,900,2,0,2018-11-17,16,11,58,17,0.0,0.0
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,0,2018-11-17,16,13,10,17,0.0,0.0
ProductId_21,utility_bill,ChannelId_3,15000.0,16650,2,0,2018-11-17,16,17,3,17,-1650.0,-9.90990990990991
ProductId_10,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,16,23,24,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,16,26,10,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,8000.0,8000,2,0,2018-11-17,16,26,49,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,16,26,55,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,16,28,13,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,16,29,4,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,16,29,25,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,16,31,53,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,16,32,30,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,8000.0,8000,2,0,2018-11-17,16,32,38,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,16,32,47,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,9000.0,9000,2,0,2018-11-17,16,38,16,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,16,41,21,17,0.0,0.0
ProductId_19,tv,ChannelId_3,3500.0,3500,2,0,2018-11-17,16,49,21,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,3000.0,3000,2,0,2018-11-17,16,52,9,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,16,54,37,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2,0,2018-11-17,16,59,20,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2,0,2018-11-17,16,59,40,17,0.0,0.0
ProductId_4,airtime,ChannelId_3,7000.0,7000,2,0,2018-11-17,17,1,23,17,0.0,0.0
ProductId_19,tv,ChannelId_3,900.0,900,2,0,2018-11-17,17,1,44,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2,0,2018-11-17,17,2,49,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,17,3,36,17,0.0,0.0
ProductId_1,airtime,ChannelId_3,20000.0,20000,1,0,2018-11-17,17,4,59,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,0,2018-11-17,17,5,56,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,7000.0,7000,2,0,2018-11-17,17,6,40,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,17,8,2,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,1000.0,1000,4,0,2018-11-17,17,10,33,17,0.0,0.0
ProductId_4,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,17,14,28,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,900.0,900,2,0,2018-11-17,17,17,38,17,0.0,0.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-17,17,18,22,17,0.0,0.0
ProductId_15,financial_services,ChannelId_3,900.0,900,2,0,2018-11-17,17,26,49,17,0.0,0.0
ProductId_10,airtime,ChannelId_3,1100.0,1100,2,0,2018-11-17,17,27,20,17,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-1005.0,1005,2,0,2018-11-19,11,46,17,19,-2010.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,46,23,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,46,27,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-80.0,80,2,0,2018-11-19,11,46,30,19,-160.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,46,36,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-180.0,180,2,0,2018-11-19,11,46,39,19,-360.0,-200.0
ProductId_6,financial_services,ChannelId_2,-125.0,125,2,0,2018-11-19,11,46,42,19,-250.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,46,43,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,46,47,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-12.0,12,2,0,2018-11-19,11,46,51,19,-24.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,46,55,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,47,5,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2,0,2018-11-19,11,47,9,19,-60.0,-200.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-19,11,47,12,19,-140.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,14,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,23,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-26.0,26,2,0,2018-11-19,11,47,25,19,-52.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,27,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,47,32,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,35,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,47,37,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,47,40,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,47,43,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,47,46,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2,0,2018-11-19,11,47,48,19,-1244.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,52,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,47,55,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,47,59,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,48,5,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-19,11,48,6,19,-500.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,48,9,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,48,14,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,48,16,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,48,20,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,48,23,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-8.0,8,2,0,2018-11-19,11,48,28,19,-16.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,48,33,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,48,35,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,48,39,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,48,44,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,48,47,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,48,52,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,48,55,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,48,59,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-19,11,49,4,19,-140.0,-200.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-19,11,49,7,19,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,49,12,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2,0,2018-11-19,11,49,16,19,-120.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,49,20,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,49,23,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,49,26,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,49,28,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,49,33,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,49,36,19,-100.0,-200.0
ProductId_10,airtime,ChannelId_3,1000.0,1000,1,0,2018-11-19,11,49,38,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,49,40,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2,0,2018-11-19,11,49,43,19,-120.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,49,45,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2,0,2018-11-19,11,49,51,19,-60.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,2,0,2018-11-19,11,49,53,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,49,54,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,49,58,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,50,1,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,4,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,9,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,50,14,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,50,17,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2,0,2018-11-19,11,50,20,19,-120.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,50,23,19,-20.0,-200.0
ProductId_15,financial_services,ChannelId_3,15000.0,15000,2,0,2018-11-19,11,50,25,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,50,29,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,34,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,35,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2,0,2018-11-19,11,50,38,19,-140.0,-200.0
ProductId_3,airtime,ChannelId_3,500.0,500,4,0,2018-11-19,11,50,39,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-496.0,496,2,0,2018-11-19,11,50,42,19,-992.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,45,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,50,50,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,50,54,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,51,0,19,-20.0,-200.0
ProductId_21,utility_bill,ChannelId_1,4000.0,4720,2,0,2018-11-19,11,51,0,19,-720.0,-15.254237288135593
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,51,3,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,51,11,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-19,11,51,12,19,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2,0,2018-11-19,11,51,14,19,-400.0,-200.0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2,0,2018-11-19,11,51,19,19,-150.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,51,22,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,51,26,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,51,31,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,51,34,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,51,38,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,51,43,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2,0,2018-11-19,11,51,52,19,-1000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,51,54,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-15.5,16,2,0,2018-11-19,11,51,58,19,-31.5,-196.875
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,51,59,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2,0,2018-11-19,11,52,2,19,-130.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,52,7,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,52,12,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,52,15,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,52,18,19,-80.0,-200.0
ProductId_21,utility_bill,ChannelId_1,4000.0,4720,2,0,2018-11-19,11,52,19,19,-720.0,-15.254237288135593
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,52,22,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-644.0,644,2,0,2018-11-19,11,52,29,19,-1288.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,52,37,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,52,41,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-32.0,32,2,0,2018-11-19,11,52,45,19,-64.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,52,49,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,52,52,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,52,56,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,2,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,4,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,8,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,53,13,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,14,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,18,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,23,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-55.0,55,2,0,2018-11-19,11,53,26,19,-110.0,-200.0
ProductId_6,financial_services,ChannelId_2,-1250.0,1250,2,0,2018-11-19,11,53,29,19,-2500.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,53,36,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,53,40,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,53,51,19,-100.0,-200.0
ProductId_4,airtime,ChannelId_3,10000.0,10000,2,0,2018-11-19,11,53,51,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,53,58,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,54,0,19,-200.0,-200.0
ProductId_9,financial_services,ChannelId_1,500.0,500,0,0,2018-11-19,11,54,2,19,0.0,0.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,54,2,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,8,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,0,2018-11-19,11,54,10,19,-2000.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,12,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,17,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,54,21,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,26,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,27,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2,0,2018-11-19,11,54,30,19,-20.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,38,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,54,41,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,54,44,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,54,47,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,54,49,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2,0,2018-11-19,11,54,54,19,-120.0,-200.0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2,0,2018-11-19,11,54,58,19,-80.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,55,1,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-15.0,15,2,0,2018-11-19,11,55,5,19,-30.0,-200.0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2,0,2018-11-19,11,55,7,19,-200.0,-200.0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2,0,2018-11-19,11,55,11,19,-1244.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,55,14,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2,0,2018-11-19,11,55,19,19,-100.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,55,21,19,-50.0,-200.0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2,0,2018-11-19,11,55,24,19,-40.0,-200.0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2,0,2018-11-19,11,55,26,19,-500.0,-200.0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2,0,2018-11-19,11,55,28,19,-50.0,-200.0
